"","X","GeneID","TrxID","Npeptides","Ndetect.apy","Ndetect.eup","ID","Nobs.apy","Nobs.eup","mar","specific.eup","specific.apy","imputed","num_NAs","Means.Apy","Means.Eupy","Means.All","Apyrene_vs_Eupyrene_CI.L","Apyrene_vs_Eupyrene_CI.R","Apyrene_vs_Eupyrene_diff","Apyrene_vs_Eupyrene_p.adj","Apyrene_vs_Eupyrene_p.val","significant","Apyrene_vs_Eupyrene_significant","Apyrene_vs_Eupyrene_p.bh","significant_bh","master.de","TranscriptID","GeneName","type","score","PPV","id","desc","subject_seq.id","percent_identicalMatches","alignment_length","number_mismatches","number_gapOpenings","start_query.alignment","end_query.alignment","start_subject.alignment","end_subject.alignment","expect_value","bit_value","organism_commonName","organism_scientificName","organism_group","function."
"1274",1274,"PIERAPG00000011374","PIERAPT00000027243",15,6,6,"PIERAPG00000011374",5,6,TRUE,FALSE,FALSE,FALSE,0,21.9626583962243,20.9616352893885,20.9616352893885,1.01316174642776,2.65725631197014,1.83520902919895,0.0463625391486912,0.000230709358196668,TRUE,TRUE,0.00319532461102386,TRUE,"apyrene","PIERAPT00000027243","OGDHL","DE",1.49783353316,0.70341556088,0.567164179104,"2-oxoglutarate dehydrogenase, mitochondrial-like protein (Fragment)","Q5R9L8.2",68.227,406,127,1,2,407,594,997,0,593,"Sumatran orangutan","Pongo abelii","primates","RecName: Full=2-oxoglutarate dehydrogenase-like, mitochondrial; AltName: Full=2-oxoglutarate dehydrogenase complex component E1-like; Short=OGDC-E1-like; AltName: Full=Alpha-ketoglutarate dehydrogenase-like; Flags: Precursor"
"1290",1290,"PIERAPG00000011497","PIERAPT00000027544",1,5,5,"PIERAPG00000011497",5,5,TRUE,FALSE,FALSE,TRUE,1,14.8514506474309,14.3056969261982,14.3056969261982,0.0038978219472563,1.99719915590592,1.00054848892659,0.690002178664286,0.0492127789360662,FALSE,FALSE,0.199006419931246,FALSE,"unbiased","PIERAPT00000027544","KAPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292",1292,"PIERAPG00000011520","PIERAPT00000027574",5,5,6,"PIERAPG00000011520",5,6,TRUE,FALSE,FALSE,FALSE,0,17.037121819175,16.9324665533754,16.9324665533754,-0.45915282760073,0.84288880219933,0.1918679872993,0.890662584164563,0.540614609358337,FALSE,FALSE,0.762734703525939,FALSE,"unbiased","PIERAPT00000027574","GDI2","DE",0.843438269737,0.433793063346,0.9,"Rab GDP dissociation inhibitor","Q6Q7J2.1",68.493,219,68,1,1,218,1,219,6.7e-107,318,"pig","Sus scrofa","even-toed ungulates","RecName: Full=Rab GDP dissociation inhibitor beta; Short=Rab GDI beta; AltName: Full=Guanosine diphosphate dissociation inhibitor 2; Short=GDI-2"
"1297",1297,"PIERAPG00000011550","PIERAPT00000027637",1,5,5,"PIERAPG00000011550",5,6,TRUE,FALSE,FALSE,FALSE,0,14.8810949570349,14.4977793940606,14.4977793940606,-0.0455622542773896,1.45105265184993,0.702745198786269,0.720464154641299,0.0638388287091709,FALSE,FALSE,0.230152133003562,FALSE,"unbiased","PIERAPT00000027637","Gclc","DE",1.15641881992,0.574442028679,0.642857142857,"Putative gamma-glutamylcysteine synthetase","P19468.2",59.363,251,85,1,2,235,370,620,5.36e-106,322,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Glutamate--cysteine ligase catalytic subunit; AltName: Full=GCS heavy chain; AltName: Full=Gamma-ECS; AltName: Full=Gamma-glutamylcysteine synthetase"
"1309",1309,"PIERAPG00000011689","PIERAPT00000027904",9,6,6,"PIERAPG00000011689",5,6,TRUE,FALSE,FALSE,FALSE,0,21.1972197576573,20.9917296433039,20.9917296433039,-0.704841065254678,1.45830481788385,0.376731876314587,0.883099716012936,0.47063690528712,FALSE,FALSE,0.710631707886495,FALSE,"unbiased","PIERAPT00000027904","mical3a_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310",1310,"PIERAPG00000011694","PIERAPT00000027911",5,6,6,"PIERAPG00000011694",5,6,TRUE,FALSE,FALSE,FALSE,0,19.1421350113105,20.1629981486607,20.1629981486607,-3.50424963735372,-0.238915199596968,-1.87158241847534,0.612292422830359,0.027265943226562,FALSE,FALSE,0.134468835734558,FALSE,"unbiased","PIERAPT00000027911","hmuV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315",1315,"PIERAPG00000011727","PIERAPT00000027965",1,6,6,"PIERAPG00000011727",5,6,TRUE,FALSE,FALSE,FALSE,0,17.125764987591,17.2881207082166,17.2881207082166,-1.19021908202868,0.59491477306818,-0.29765215448025,0.885273396128068,0.489446593583141,FALSE,FALSE,0.726952849450564,FALSE,"unbiased","PIERAPT00000027965","SETMAR_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320",1320,"PIERAPG00000011820","PIERAPT00000028181",2,6,6,"PIERAPG00000011820",5,6,TRUE,FALSE,FALSE,FALSE,0,19.293098805664,19.1184842735413,19.1184842735413,-1.6218179191124,2.26207120356213,0.320126642224864,0.906023394487306,0.73108372836982,FALSE,FALSE,0.876035440916107,FALSE,"unbiased","PIERAPT00000028181","G110458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329",1329,"PIERAPG00000011909","PIERAPT00000028408",1,6,6,"PIERAPG00000011909",5,6,TRUE,FALSE,FALSE,FALSE,0,21.5654410990347,21.694601880116,21.694601880116,-1.50488600190381,1.03129647127255,-0.236794765315629,0.903698468847112,0.697202268608878,FALSE,FALSE,0.860189517654205,FALSE,"unbiased","PIERAPT00000028408","NUP62","DE",1.29313894716,0.629152761771,0.620689655172,"nuclear pore glycoprotein p62","Q7JXF5.1",56.65,203,86,2,608,810,188,388,1.3e-72,246,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Nuclear pore glycoprotein p62; AltName: Full=62 kDa nucleoporin"
"1337",1337,"PIERAPG00000012008","PIERAPT00000028623",1,3,4,"PIERAPG00000012008",3,5,TRUE,FALSE,FALSE,TRUE,3,15.7054609917935,14.8183101554429,14.8183101554429,0.0158794174155759,3.2370069825368,1.62644319997619,0.687051864541615,0.0480372292613965,FALSE,FALSE,0.196847973909535,FALSE,"unbiased","PIERAPT00000028623","RF_0110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342",1342,"PIERAPG00000012063","PIERAPT00000028759",1,0,6,"PIERAPG00000012063",0,6,FALSE,TRUE,FALSE,TRUE,5,13.4789903692541,14.1343710835292,14.1343710835292,-2.1082459433664,-0.294816675642255,-1.20153130950433,0.496193479162169,0.0126415406800956,FALSE,FALSE,0.076679710256638,FALSE,"eupyrene","PIERAPT00000028759","slc36a4_6","DE",0.83212755428,0.42830873132,0.871794871795,"Proton-coupled amino acid transporter 4","Q9W056.1",39.815,432,246,7,37,462,28,451,2.8e-98,305,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Proton-coupled amino acid transporter-like protein CG1139"
"1347",1347,"PIERAPG00000012178","PIERAPT00000028997",3,1,5,"PIERAPG00000012178",1,5,FALSE,TRUE,FALSE,TRUE,5,14.7565424001905,14.8511854603062,14.8511854603062,-0.743393370521387,0.396368816764008,-0.173512276878689,0.889344751729197,0.527468616133629,FALSE,FALSE,0.755084272191294,FALSE,"eupyrene","PIERAPT00000028997","hts_2","DE",2.0262678751,0.852728436536,0.318181818182,"Protein hu-li tai shao","Q02645.2",60.421,475,130,13,1,436,204,659,1.01e-173,522,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Protein hu-li tai shao; AltName: Full=Adducin-like protein"
"1361",1361,"PIERAPG00000012322","PIERAPT00000029315",9,5,5,"PIERAPG00000012322",5,6,TRUE,FALSE,FALSE,FALSE,0,17.60185656657,17.2357348830806,17.2357348830806,-0.323124297582677,1.66557047037709,0.671223086397209,0.815243472540087,0.171485116803971,FALSE,FALSE,0.419129800188529,FALSE,"unbiased","PIERAPT00000029315","DNAH7_2",NA,NA,NA,NA,NA,"Q8WXX0.2",34.681,643,392,9,50,675,95,726,5.61e-115,384,"human","Homo sapiens","primates","RecName: Full=Dynein heavy chain 7, axonemal; AltName: Full=Axonemal beta dynein heavy chain 7; AltName: Full=Ciliary dynein heavy chain 7; AltName: Full=Dynein heavy chain-like protein 2; AltName: Full=hDHC2"
"1363",1363,"PIERAPG00000012332","PIERAPT00000029334",4,6,6,"PIERAPG00000012332",5,6,TRUE,FALSE,FALSE,FALSE,0,20.3468445106928,20.1427623050213,20.1427623050213,-1.30733029013904,2.05563171093474,0.374150710397853,0.899678486961467,0.643236966041936,FALSE,FALSE,0.828086628630285,FALSE,"unbiased","PIERAPT00000029334","G107992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368",1368,"PIERAPG00000012374","PIERAPT00000029432",1,6,6,"PIERAPG00000012374",5,6,TRUE,FALSE,FALSE,FALSE,0,17.1965655904701,17.0905630037125,17.0905630037125,-0.672427942743626,1.06110409418817,0.194338075722271,0.899480689743303,0.640723593241162,FALSE,FALSE,0.827901372722896,FALSE,"unbiased","PIERAPT00000029432","Vps13c_5","DE",0.59,0.10105,0.651162790698,"SHR-BD domain-containing protein (Fragment)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370",1370,"PIERAPG00000012409","PIERAPT00000029507",2,3,2,"PIERAPG00000012409",3,2,TRUE,FALSE,FALSE,TRUE,6,14.3171408531934,14.2270837258956,14.2270837258956,-0.663023804054234,0.99323327081288,0.165104733379323,0.902310323129787,0.677929020457976,FALSE,FALSE,0.848432253012919,FALSE,"unbiased","PIERAPT00000029507","Dnah2_4",NA,NA,NA,NA,NA,"P0C6F1.1",33.175,211,139,2,52,261,110,319,4.19e-31,124,"house mouse","Mus musculus","rodents","RecName: Full=Dynein heavy chain 2, axonemal; AltName: Full=Axonemal beta dynein heavy chain 2; AltName: Full=Ciliary dynein heavy chain 2"
"1375",1375,"PIERAPG00000012429","PIERAPT00000029546",1,4,0,"PIERAPG00000012429",5,3,TRUE,FALSE,FALSE,TRUE,3,14.1245392451985,13.8620362851777,13.8620362851777,-0.521260094164912,1.48377094757437,0.481255426704731,0.860773489492125,0.323679510250261,FALSE,FALSE,0.594189490718695,FALSE,"unbiased","PIERAPT00000029546","RPL35A",NA,NA,NA,NA,NA,"P18077.2",67.568,111,33,1,47,157,3,110,5.68e-49,156,"human","Macaca fascicularis;Pongo abelii;Homo sapiens","primates","RecName: Full=60S ribosomal protein L35a; AltName: Full=Cell growth-inhibiting gene 33 protein; AltName: Full=Large ribosomal subunit protein eL33"
"1378",1378,"PIERAPG00000012460","PIERAPT00000029609",1,3,2,"PIERAPG00000012460",3,3,TRUE,FALSE,FALSE,TRUE,5,14.6497295395607,14.2881374026554,14.2881374026554,-0.26995943503822,1.59579727035762,0.662918917659701,0.804949115352917,0.151285705694171,FALSE,FALSE,0.385639329545571,FALSE,"unbiased","PIERAPT00000029609","TROxynB","DE",1.07441873024,0.539665394574,0.888888888889,"Ice nucleation protein inaU","Q02290.1",35.294,187,100,5,315,488,612,790,1.15e-05,52,"Neocallimastix patriciarum","Neocallimastix patriciarum","chytrids","RecName: Full=Endo-1,4-beta-xylanase B; Short=Xylanase B; AltName: Full=1,4-beta-D-xylan xylanohydrolase B; Flags: Precursor"
"1385",1385,"PIERAPG00000012550","PIERAPT00000029801",1,5,3,"PIERAPG00000012550",5,5,TRUE,FALSE,FALSE,TRUE,1,14.6562414915751,14.0510660323302,14.0510660323302,-0.250390341679842,2.46936702557779,1.10948834194897,0.770217159268804,0.102861288240431,FALSE,FALSE,0.309551268473352,FALSE,"unbiased","PIERAPT00000029801","Dysf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393",1393,"PIERAPG00000012606","PIERAPT00000029920",8,6,6,"PIERAPG00000012606",5,6,TRUE,FALSE,FALSE,FALSE,0,17.8293837218378,17.8821491974103,17.8821491974103,-0.837930604133161,0.644457193700629,-0.0967367052162658,0.909478236348466,0.785392736074115,FALSE,FALSE,0.906148597809716,FALSE,"unbiased","PIERAPT00000029920","FHL2","DE",1.91483912523,0.826329200793,0.441176470588,"zinc finger protein 343 isoform X1","Q2KI95.1",57.143,273,117,0,284,556,5,277,2.82e-115,346,"cattle","Bos taurus","even-toed ungulates","RecName: Full=Four and a half LIM domains protein 2; Short=FHL-2"
"1396",1396,"PIERAPG00000012629","PIERAPT00000029964",1,2,2,"PIERAPG00000012629",3,2,TRUE,FALSE,FALSE,TRUE,6,13.0389252016814,13.0808808840517,13.0808808840517,-1.02946240948836,0.875624907463775,-0.0769187510122933,0.914096550632256,0.866111916234886,FALSE,FALSE,0.948272730423175,FALSE,"unbiased","PIERAPT00000029964","LEF5_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403",1403,"PIERAPG00000012698","PIERAPT00000030173",3,6,6,"PIERAPG00000012698",5,6,TRUE,FALSE,FALSE,FALSE,0,20.4796835013055,20.2756006775867,20.2756006775867,-0.321698992447773,1.07000267941693,0.374151843484579,0.849048514102275,0.270850392674641,FALSE,FALSE,0.546104292984245,FALSE,"unbiased","PIERAPT00000030173","mrh4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420",1420,"PIERAPG00000012832","PIERAPT00000030446",1,0,5,"PIERAPG00000012832",0,5,FALSE,TRUE,FALSE,TRUE,6,14.7912414857294,15.1110900327068,15.1110900327068,-1.36170106283044,0.188923057246671,-0.586389002791886,0.790681685543766,0.128290367230989,FALSE,FALSE,0.349538672685087,FALSE,"eupyrene","PIERAPT00000030446","php_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431",1431,"PIERAPG00000012942","PIERAPT00000030735",3,5,5,"PIERAPG00000012942",4,5,TRUE,FALSE,FALSE,TRUE,2,18.2528334487719,18.037746623823,18.037746623823,-0.94219250902892,1.73084420050816,0.394325845739619,0.890619613834409,0.540179147518619,FALSE,FALSE,0.762734703525939,FALSE,"unbiased","PIERAPT00000030735","KAZALD1Spink4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444",1444,"PIERAPG00000013042","PIERAPT00000030975",3,0,6,"PIERAPG00000013042",0,6,FALSE,TRUE,FALSE,TRUE,5,16.5677790901314,16.7850196539156,16.7850196539156,-1.00470384789246,0.208155114017193,-0.398274366937635,0.82027206941617,0.182700276381279,FALSE,FALSE,0.43490422520332,FALSE,"eupyrene","PIERAPT00000030975","UP7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455",1455,"PIERAPG00000013150","PIERAPT00000031219",10,6,6,"PIERAPG00000013150",5,6,TRUE,FALSE,FALSE,FALSE,0,22.961913150153,22.5544931090948,22.5544931090948,0.030589610262363,1.46328387361792,0.746936741940139,0.670294749468799,0.042000195651587,FALSE,FALSE,0.179187650548064,FALSE,"unbiased","PIERAPT00000031219","Glb1l_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460",1460,"PIERAPG00000013197","PIERAPT00000031339",3,6,6,"PIERAPG00000013197",5,6,TRUE,FALSE,FALSE,FALSE,0,21.7841437109529,21.6279325459979,21.6279325459979,-0.704417644440655,1.27719191594227,0.286387135750807,0.891417817268581,0.548344648766735,FALSE,FALSE,0.766483436711786,FALSE,"unbiased","PIERAPT00000031339","nrnA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463",1463,"PIERAPG00000013214","PIERAPT00000031417",1,5,6,"PIERAPG00000013214",5,6,TRUE,FALSE,FALSE,FALSE,0,16.7927490944717,16.6260873770128,16.6260873770128,-0.73526272294835,1.34635568696441,0.30554648200803,0.890816657321755,0.54217981853078,FALSE,FALSE,0.763512081720715,FALSE,"unbiased","PIERAPT00000031417","Erp44_2","DE",1.55929116274,0.723921986914,0.66,"Thioredoxin domain-containing protein 4 (Fragment)","Q9D1Q6.1",52.555,137,64,1,1,136,266,402,1.73e-41,144,"house mouse","Mus musculus","rodents","RecName: Full=Endoplasmic reticulum resident protein 44; Short=ER protein 44; Short=ERp44; AltName: Full=Thioredoxin domain-containing protein 4; Flags: Precursor"
"1479",1479,"PIERAPG00000013366","PIERAPT00000031790",2,5,5,"PIERAPG00000013366",5,6,TRUE,FALSE,FALSE,FALSE,0,16.4606452132608,15.9776014222578,15.9776014222578,-0.44849414030787,2.2196547073189,0.885580283505515,0.818350269430428,0.178299308462847,FALSE,FALSE,0.428227529863081,FALSE,"unbiased","PIERAPT00000031790","Dnah5_2","DE",1.19533836798,0.590432910232,0.766666666667,"Dynein heavy chain 5, axonemal","Q8VHE6.2",64.568,1493,528,1,1,1493,3130,4621,0,2008,"house mouse","Mus musculus","rodents","RecName: Full=Dynein heavy chain 5, axonemal; AltName: Full=Axonemal beta dynein heavy chain 5; Short=mDNAH5; AltName: Full=Ciliary dynein heavy chain 5"
"1489",1489,"PIERAPG00000013448","PIERAPT00000031962",1,5,6,"PIERAPG00000013448",5,6,TRUE,FALSE,FALSE,FALSE,0,17.3248217895266,17.8058888312283,17.8058888312283,-3.08861012390716,1.32469763766755,-0.881956243119802,0.875070670281313,0.409005392199931,FALSE,FALSE,0.66689184120781,FALSE,"unbiased","PIERAPT00000031962","mutS_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491",1491,"PIERAPG00000013474","PIERAPT00000032019",8,5,6,"PIERAPG00000013474",5,6,TRUE,FALSE,FALSE,FALSE,0,17.3732616819562,17.9620852108139,17.9620852108139,-1.98261869891466,-0.176400906896738,-1.0795098029057,0.582294797817598,0.0221445019956742,FALSE,FALSE,0.115373549582478,FALSE,"unbiased","PIERAPT00000032019","idhAyrbE","DE",1.51824961398,0.710319456636,0.842105263158,"Oxidoreductase yrbE","O05389.2",35.86,343,205,6,46,383,5,337,1.26e-68,223,"Bacillus subtilis subsp. subtilis str. 168","Bacillus subtilis subsp. subtilis str. 168","firmicutes","RecName: Full=Uncharacterized oxidoreductase YrbE"
"1495",1495,"PIERAPG00000013488","PIERAPT00000032063",8,6,6,"PIERAPG00000013488",5,6,TRUE,FALSE,FALSE,FALSE,0,18.8856439021517,19.1196986654717,19.1196986654717,-1.24339908813474,0.385198289294714,-0.429100399420015,0.851332345898975,0.280165737405418,FALSE,FALSE,0.556973782902745,FALSE,"unbiased","PIERAPT00000032063","DPEP1_2","DE",0.591063066232,0.103489737002,0.318181818182,"Dipeptidase (Fragment)","P22412.1",57.851,121,44,2,8,123,79,197,1.1e-41,149,"pig","Sus scrofa","even-toed ungulates","RecName: Full=Dipeptidase 1; AltName: Full=Microsomal dipeptidase; AltName: Full=Renal dipeptidase; Flags: Precursor"
"1505",1505,"PIERAPG00000013600","PIERAPT00000032331",3,6,6,"PIERAPG00000013600",5,6,TRUE,FALSE,FALSE,FALSE,0,16.985209128238,17.6206479623324,17.6206479623324,-2.00263891201397,-0.327303479665443,-1.1649711958397,0.450135894106405,0.00948549616998686,FALSE,FALSE,0.0620665143091266,FALSE,"unbiased","PIERAPT00000032331","dio2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508",1508,"PIERAPG00000013634","PIERAPT00000032400",6,6,6,"PIERAPG00000013634",5,6,TRUE,FALSE,FALSE,FALSE,0,20.6722635453966,20.3094773000605,20.3094773000605,-0.018266800592451,1.34848303349149,0.66510811644952,0.704788015110251,0.05569745203738,FALSE,FALSE,0.211345126224031,FALSE,"unbiased","PIERAPT00000032400","Wdr16",NA,NA,NA,NA,NA,"Q5F201.1",45.029,171,94,0,1,171,9,179,2.52e-43,154,"house mouse","Mus musculus","rodents","RecName: Full=Cilia- and flagella-associated protein 52; AltName: Full=WD repeat-containing protein 16"
"1517",1517,"PIERAPG00000013722","PIERAPT00000032565",3,6,6,"PIERAPG00000013722",5,6,TRUE,FALSE,FALSE,FALSE,0,17.5012178852585,16.8814643964193,16.8814643964193,0.470125095157999,1.8023043639193,1.13621472953865,0.235472848413408,0.00234239550580714,FALSE,FALSE,0.020598208098685,TRUE,"apyrene","PIERAPT00000032565","l(1)G0156_3","DE",0.590560700268,0.102336807115,0.691176470588,"Putative isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial","Q9VWH4.1",67.568,148,25,1,1,125,1,148,2.61e-61,194,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Probable isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; AltName: Full=Isocitric dehydrogenase subunit alpha; AltName: Full=NAD(+)-specific ICDH subunit alpha; Flags: Precursor"
"1519",1519,"PIERAPG00000013734","PIERAPT00000032586",1,5,2,"PIERAPG00000013734",5,2,TRUE,FALSE,FALSE,TRUE,4,14.1653873999626,14.1826430465934,14.1826430465934,-1.01653528740241,0.953264583089209,-0.0316353521566022,0.918202347059909,0.946510079850279,FALSE,FALSE,0.983187345444478,FALSE,"unbiased","PIERAPT00000032586","CFAP61_3",NA,NA,NA,NA,NA,"Q8NHU2.3",28.602,465,298,13,23,470,381,828,1.09e-45,174,"human","Homo sapiens","primates","RecName: Full=Cilia- and flagella-associated protein 61"
"1524",1524,"PIERAPG00000013819","PIERAPT00000032781",17,6,6,"PIERAPG00000013819",5,6,TRUE,FALSE,FALSE,FALSE,0,24.7894552228547,25.3258078575603,25.3258078575603,-2.33951670304456,0.372890375790656,-0.983313163626953,0.800574203319127,0.14367797369799,FALSE,FALSE,0.373113737946968,FALSE,"unbiased","PIERAPT00000032781","eIF5_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525",1525,"PIERAPG00000013819","PIERAPT00000032782",13,5,5,"PIERAPG00000013819",4,6,TRUE,FALSE,FALSE,TRUE,1,19.0663855381843,19.2052765612224,19.2052765612224,-2.66328894022739,2.15402185575424,-0.254633542236576,0.911834987807832,0.825364127413937,FALSE,FALSE,0.924986635038411,FALSE,"unbiased","PIERAPT00000032781","eIF5_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532",1532,"PIERAPG00000013863","PIERAPT00000032908",1,6,6,"PIERAPG00000013863",5,6,TRUE,FALSE,FALSE,FALSE,0,16.3473280029658,17.1526316845572,17.1526316845572,-2.415314216038,-0.537465949797066,-1.47639008291753,0.321763197108062,0.00424334119531568,FALSE,FALSE,0.032650153086179,TRUE,"eupyrene","PIERAPT00000032908","Aox4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534",1534,"PIERAPG00000013867","PIERAPT00000032914",1,3,1,"PIERAPG00000013867",4,2,TRUE,FALSE,FALSE,TRUE,5,14.231913882036,13.2112913298312,13.2112913298312,0.798367422953196,2.94391526846422,1.87114134570871,0.212978066039705,0.00197394160971692,FALSE,FALSE,0.0182828066505707,TRUE,"apyrene","PIERAPT00000032914","CFAP61SAC9",NA,NA,NA,NA,NA,"Q8NHU2.3",28.78,205,140,4,76,276,1032,1234,6.43e-17,84.7,"human","Homo sapiens","primates","RecName: Full=Cilia- and flagella-associated protein 61"
"1540",1540,"PIERAPG00000013911","PIERAPT00000033016",26,6,6,"PIERAPG00000013911",5,6,TRUE,FALSE,FALSE,FALSE,0,21.6760101165363,21.4754450206246,21.4754450206246,-0.61131020668844,1.34671555836477,0.367702675838167,0.878937743787842,0.437239580999946,FALSE,FALSE,0.685265157551013,FALSE,"unbiased","PIERAPT00000033016","pelA_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542",1542,"PIERAPG00000013915","PIERAPT00000033021",1,6,6,"PIERAPG00000013915",5,6,TRUE,FALSE,FALSE,FALSE,0,17.2200688678339,17.6679476572786,17.6679476572786,-2.04910495978934,0.40688273182537,-0.821111113981985,0.817017262671385,0.175331205558704,FALSE,FALSE,0.422932458111128,FALSE,"unbiased","PIERAPT00000033021","msantd3_3",NA,NA,NA,NA,NA,"Q28J92.1",30.282,142,92,3,4,142,8,145,2.72e-07,53.9,"tropical clawed frog","Xenopus tropicalis","frogs & toads","RecName: Full=Myb/SANT-like DNA-binding domain-containing protein 3"
"1547",1547,"PIERAPG00000013942","PIERAPT00000033083",1,3,3,"PIERAPG00000013942",5,4,TRUE,FALSE,FALSE,TRUE,2,15.6815683739389,16.0599731106868,16.0599731106868,-2.3871652916963,0.999681256953941,-0.69374201737118,0.8734135209617,0.397658028648242,FALSE,FALSE,0.657915368791195,FALSE,"unbiased","PIERAPT00000033083","murE_2","DE",2.17491985764,0.819720718206,0.948275862069,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase","Q838A4.1",61.341,507,175,7,1,487,1,506,0,597,"Enterococcus faecalis V583","Enterococcus faecalis V583","firmicutes","RecName: Full=UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase; AltName: Full=L-lysine-adding enzyme; AltName: Full=UDP-MurNAc-L-Ala-D-Glu:L-Lys ligase; AltName: Full=UDP-MurNAc-tripeptide synthetase; AltName: Full=UDP-N-acetylmuramyl-tripeptide synthetase"
"1549",1549,"PIERAPG00000013946","PIERAPT00000033095",2,3,5,"PIERAPG00000013946",5,5,TRUE,FALSE,FALSE,TRUE,1,16.4518246102684,16.1423302322353,16.1423302322353,-0.167589982926431,1.30240270238094,0.567406359727254,0.785511811650319,0.12112909477813,FALSE,FALSE,0.338347152136558,FALSE,"unbiased","PIERAPT00000033095","ACR","DE",1.08002104076,0.542088206572,0.911764705882,"Prophenoloxidase activating factor","Q9GRW0.1",41.256,223,126,5,125,344,139,359,5.73e-48,171,"Holotrichia diomphalia","Holotrichia diomphalia","beetles","RecName: Full=Phenoloxidase-activating factor 2; AltName: Full=45 KDa PPAF; Short=Hd-45; AltName: Full=Prophenoloxidase-activating factor II; AltName: Full=Serine protease-like PPAF-2; Contains: RecName: Full=Phenoloxidase-activating factor 2 light chain; Contains: RecName: Full=Phenoloxidase-activating factor 2 heavy chain; Flags: Precursor"
"1556",1556,"PIERAPG00000014003","PIERAPT00000033221",1,3,6,"PIERAPG00000014003",3,6,TRUE,FALSE,FALSE,TRUE,2,13.599825328578,13.6343988521449,13.6343988521449,-0.784950887652203,0.658181301240271,-0.0633847932059659,0.913465059777382,0.854490462439495,FALSE,FALSE,0.942377669923318,FALSE,"unbiased","PIERAPT00000033221","Fah","DE",0.792269625718,0.408759225335,0.842105263158,"Fumarylacetoacetase","P25093.1",62.914,151,56,0,3,153,2,152,4.44e-66,209,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Fumarylacetoacetase; Short=FAA; AltName: Full=Beta-diketonase; AltName: Full=Fumarylacetoacetate hydrolase"
